<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPEN>,FIRST_1,FIRST_2,FIRST_3,FIRST_4,FIRST_5,FIRST_6,FIRST_7,FIRST_8,FIRST_9,FIRST_10,FIRST_11,FIRST_12,FIRST_13,FIRST_14,FIRST_15,FIRST_16,FIRST_17,FIRST_18,FIRST_19,FIRST_20,FIRST_21,FIRST_22,FIRST_23,FIRST_24,FIRST_25,FIRST_26,FIRST_27,FIRST_28,FIRST_29,FIRST_30,FIRST_31,FIRST_32,FIRST_33,FIRST_34,FIRST_35,FIRST_36,FIRST_37,FIRST_38,FIRST_39,FIRST_40,FIRST_41,FIRST_42,FIRST_43,FIRST_44,FIRST_45,FIRST_46,FIRST_47,FIRST_48,FIRST_49,FIRST_50,FIRST_51,FIRST_52,FIRST_53,FIRST_54,FIRST_55,FIRST_56,FIRST_57,FIRST_58,FIRST_59,FIRST_60,FIRST_61,FIRST_62,FIRST_63,FIRST_64,FIRST_65,FIRST_66,FIRST_67,FIRST_68,FIRST_69,FIRST_70
20160123,3190.0,3190.0,3115.0,3150.0,9832215,3091.0,3307.0,3346.0,3463.0,3635.0,3740.0,3890.0,4020.0,4335.0,4155.0,4300.0,4050.0,3851.0,4119.0,3853.0,3880.0,3760.0,4045.0,4247.0,4230.0,4589.0,4828.0,4898.0,4661.0,4869.0,5085.0,5270.0,5140.0,5195.0,5399.0,5600.0,5360.0,5160.0,5099.0,5159.0,5239.0,5150.0,5100.0,5017.0,5130.0,5050.0,4650.0,4650.0,4701.0,4987.0,5061.0,4999.0,5181.0,4920.0,4960.0,5075.0,5100.0,4990.0,4903.0,4860.0,4880.0,4721.0,4758.0,4700.0,4651.0,4610.0,4620.0,4530.0,4815.0,5040.0,4900.0,4799.0,4811.0,4901.0,5100.0,5100.0
20160120,3080.0,3140.0,3040.0,3091.0,10304162,3079.0,3190.0,3307.0,3346.0,3463.0,3635.0,3740.0,3890.0,4020.0,4335.0,4155.0,4300.0,4050.0,3851.0,4119.0,3853.0,3880.0,3760.0,4045.0,4247.0,4230.0,4589.0,4828.0,4898.0,4661.0,4869.0,5085.0,5270.0,5140.0,5195.0,5399.0,5600.0,5360.0,5160.0,5099.0,5159.0,5239.0,5150.0,5100.0,5017.0,5130.0,5050.0,4650.0,4650.0,4701.0,4987.0,5061.0,4999.0,5181.0,4920.0,4960.0,5075.0,5100.0,4990.0,4903.0,4860.0,4880.0,4721.0,4758.0,4700.0,4651.0,4610.0,4620.0,4530.0,4815.0,5040.0,4900.0,4799.0,4811.0,4901.0,5100.0
20160119,3111.0,3150.0,3030.0,3079.0,5397747,3052.0,3080.0,3190.0,3307.0,3346.0,3463.0,3635.0,3740.0,3890.0,4020.0,4335.0,4155.0,4300.0,4050.0,3851.0,4119.0,3853.0,3880.0,3760.0,4045.0,4247.0,4230.0,4589.0,4828.0,4898.0,4661.0,4869.0,5085.0,5270.0,5140.0,5195.0,5399.0,5600.0,5360.0,5160.0,5099.0,5159.0,5239.0,5150.0,5100.0,5017.0,5130.0,5050.0,4650.0,4650.0,4701.0,4987.0,5061.0,4999.0,5181.0,4920.0,4960.0,5075.0,5100.0,4990.0,4903.0,4860.0,4880.0,4721.0,4758.0,4700.0,4651.0,4610.0,4620.0,4530.0,4815.0,5040.0,4900.0,4799.0,4811.0,4901.0
20160118,3048.0,3133.0,2940.0,3052.0,6108509,3064.0,3111.0,3080.0,3190.0,3307.0,3346.0,3463.0,3635.0,3740.0,3890.0,4020.0,4335.0,4155.0,4300.0,4050.0,3851.0,4119.0,3853.0,3880.0,3760.0,4045.0,4247.0,4230.0,4589.0,4828.0,4898.0,4661.0,4869.0,5085.0,5270.0,5140.0,5195.0,5399.0,5600.0,5360.0,5160.0,5099.0,5159.0,5239.0,5150.0,5100.0,5017.0,5130.0,5050.0,4650.0,4650.0,4701.0,4987.0,5061.0,4999.0,5181.0,4920.0,4960.0,5075.0,5100.0,4990.0,4903.0,4860.0,4880.0,4721.0,4758.0,4700.0,4651.0,4610.0,4620.0,4530.0,4815.0,5040.0,4900.0,4799.0,4811.0
20160117,3078.0,3078.0,2950.0,3064.0,28861501,2932.0,3048.0,3111.0,3080.0,3190.0,3307.0,3346.0,3463.0,3635.0,3740.0,3890.0,4020.0,4335.0,4155.0,4300.0,4050.0,3851.0,4119.0,3853.0,3880.0,3760.0,4045.0,4247.0,4230.0,4589.0,4828.0,4898.0,4661.0,4869.0,5085.0,5270.0,5140.0,5195.0,5399.0,5600.0,5360.0,5160.0,5099.0,5159.0,5239.0,5150.0,5100.0,5017.0,5130.0,5050.0,4650.0,4650.0,4701.0,4987.0,5061.0,4999.0,5181.0,4920.0,4960.0,5075.0,5100.0,4990.0,4903.0,4860.0,4880.0,4721.0,4758.0,4700.0,4651.0,4610.0,4620.0,4530.0,4815.0,5040.0,4900.0,4799.0
20160116,3017.0,3017.0,3017.0,2932.0,1405168,2874.0,3078.0,3048.0,3111.0,3080.0,3190.0,3307.0,3346.0,3463.0,3635.0,3740.0,3890.0,4020.0,4335.0,4155.0,4300.0,4050.0,3851.0,4119.0,3853.0,3880.0,3760.0,4045.0,4247.0,4230.0,4589.0,4828.0,4898.0,4661.0,4869.0,5085.0,5270.0,5140.0,5195.0,5399.0,5600.0,5360.0,5160.0,5099.0,5159.0,5239.0,5150.0,5100.0,5017.0,5130.0,5050.0,4650.0,4650.0,4701.0,4987.0,5061.0,4999.0,5181.0,4920.0,4960.0,5075.0,5100.0,4990.0,4903.0,4860.0,4880.0,4721.0,4758.0,4700.0,4651.0,4610.0,4620.0,4530.0,4815.0,5040.0,4900.0
20160113,2797.0,2905.0,2766.0,2874.0,6394856,2767.0,3017.0,3078.0,3048.0,3111.0,3080.0,3190.0,3307.0,3346.0,3463.0,3635.0,3740.0,3890.0,4020.0,4335.0,4155.0,4300.0,4050.0,3851.0,4119.0,3853.0,3880.0,3760.0,4045.0,4247.0,4230.0,4589.0,4828.0,4898.0,4661.0,4869.0,5085.0,5270.0,5140.0,5195.0,5399.0,5600.0,5360.0,5160.0,5099.0,5159.0,5239.0,5150.0,5100.0,5017.0,5130.0,5050.0,4650.0,4650.0,4701.0,4987.0,5061.0,4999.0,5181.0,4920.0,4960.0,5075.0,5100.0,4990.0,4903.0,4860.0,4880.0,4721.0,4758.0,4700.0,4651.0,4610.0,4620.0,4530.0,4815.0,5040.0
20160112,2821.0,2830.0,2750.0,2767.0,6300812,2857.0,2797.0,3017.0,3078.0,3048.0,3111.0,3080.0,3190.0,3307.0,3346.0,3463.0,3635.0,3740.0,3890.0,4020.0,4335.0,4155.0,4300.0,4050.0,3851.0,4119.0,3853.0,3880.0,3760.0,4045.0,4247.0,4230.0,4589.0,4828.0,4898.0,4661.0,4869.0,5085.0,5270.0,5140.0,5195.0,5399.0,5600.0,5360.0,5160.0,5099.0,5159.0,5239.0,5150.0,5100.0,5017.0,5130.0,5050.0,4650.0,4650.0,4701.0,4987.0,5061.0,4999.0,5181.0,4920.0,4960.0,5075.0,5100.0,4990.0,4903.0,4860.0,4880.0,4721.0,4758.0,4700.0,4651.0,4610.0,4620.0,4530.0,4815.0
20160111,2841.0,2940.0,2802.0,2857.0,2969427,2900.0,2821.0,2797.0,3017.0,3078.0,3048.0,3111.0,3080.0,3190.0,3307.0,3346.0,3463.0,3635.0,3740.0,3890.0,4020.0,4335.0,4155.0,4300.0,4050.0,3851.0,4119.0,3853.0,3880.0,3760.0,4045.0,4247.0,4230.0,4589.0,4828.0,4898.0,4661.0,4869.0,5085.0,5270.0,5140.0,5195.0,5399.0,5600.0,5360.0,5160.0,5099.0,5159.0,5239.0,5150.0,5100.0,5017.0,5130.0,5050.0,4650.0,4650.0,4701.0,4987.0,5061.0,4999.0,5181.0,4920.0,4960.0,5075.0,5100.0,4990.0,4903.0,4860.0,4880.0,4721.0,4758.0,4700.0,4651.0,4610.0,4620.0,4530.0
20160110,2862.0,2898.0,2835.0,2900.0,1675614,2941.0,2841.0,2821.0,2797.0,3017.0,3078.0,3048.0,3111.0,3080.0,3190.0,3307.0,3346.0,3463.0,3635.0,3740.0,3890.0,4020.0,4335.0,4155.0,4300.0,4050.0,3851.0,4119.0,3853.0,3880.0,3760.0,4045.0,4247.0,4230.0,4589.0,4828.0,4898.0,4661.0,4869.0,5085.0,5270.0,5140.0,5195.0,5399.0,5600.0,5360.0,5160.0,5099.0,5159.0,5239.0,5150.0,5100.0,5017.0,5130.0,5050.0,4650.0,4650.0,4701.0,4987.0,5061.0,4999.0,5181.0,4920.0,4960.0,5075.0,5100.0,4990.0,4903.0,4860.0,4880.0,4721.0,4758.0,4700.0,4651.0,4610.0,4620.0
20160109,2990.0,3020.0,2830.0,2941.0,13665617,2958.0,2862.0,2841.0,2821.0,2797.0,3017.0,3078.0,3048.0,3111.0,3080.0,3190.0,3307.0,3346.0,3463.0,3635.0,3740.0,3890.0,4020.0,4335.0,4155.0,4300.0,4050.0,3851.0,4119.0,3853.0,3880.0,3760.0,4045.0,4247.0,4230.0,4589.0,4828.0,4898.0,4661.0,4869.0,5085.0,5270.0,5140.0,5195.0,5399.0,5600.0,5360.0,5160.0,5099.0,5159.0,5239.0,5150.0,5100.0,5017.0,5130.0,5050.0,4650.0,4650.0,4701.0,4987.0,5061.0,4999.0,5181.0,4920.0,4960.0,5075.0,5100.0,4990.0,4903.0,4860.0,4880.0,4721.0,4758.0,4700.0,4651.0,4610.0
20160106,2921.0,3000.0,2910.0,2958.0,3633530,2871.0,2990.0,2862.0,2841.0,2821.0,2797.0,3017.0,3078.0,3048.0,3111.0,3080.0,3190.0,3307.0,3346.0,3463.0,3635.0,3740.0,3890.0,4020.0,4335.0,4155.0,4300.0,4050.0,3851.0,4119.0,3853.0,3880.0,3760.0,4045.0,4247.0,4230.0,4589.0,4828.0,4898.0,4661.0,4869.0,5085.0,5270.0,5140.0,5195.0,5399.0,5600.0,5360.0,5160.0,5099.0,5159.0,5239.0,5150.0,5100.0,5017.0,5130.0,5050.0,4650.0,4650.0,4701.0,4987.0,5061.0,4999.0,5181.0,4920.0,4960.0,5075.0,5100.0,4990.0,4903.0,4860.0,4880.0,4721.0,4758.0,4700.0,4651.0
20160105,2780.0,2917.0,2755.0,2871.0,6152287,2779.0,2921.0,2990.0,2862.0,2841.0,2821.0,2797.0,3017.0,3078.0,3048.0,3111.0,3080.0,3190.0,3307.0,3346.0,3463.0,3635.0,3740.0,3890.0,4020.0,4335.0,4155.0,4300.0,4050.0,3851.0,4119.0,3853.0,3880.0,3760.0,4045.0,4247.0,4230.0,4589.0,4828.0,4898.0,4661.0,4869.0,5085.0,5270.0,5140.0,5195.0,5399.0,5600.0,5360.0,5160.0,5099.0,5159.0,5239.0,5150.0,5100.0,5017.0,5130.0,5050.0,4650.0,4650.0,4701.0,4987.0,5061.0,4999.0,5181.0,4920.0,4960.0,5075.0,5100.0,4990.0,4903.0,4860.0,4880.0,4721.0,4758.0,4700.0
20160104,2800.0,2820.0,2751.0,2779.0,2008004,2782.0,2780.0,2921.0,2990.0,2862.0,2841.0,2821.0,2797.0,3017.0,3078.0,3048.0,3111.0,3080.0,3190.0,3307.0,3346.0,3463.0,3635.0,3740.0,3890.0,4020.0,4335.0,4155.0,4300.0,4050.0,3851.0,4119.0,3853.0,3880.0,3760.0,4045.0,4247.0,4230.0,4589.0,4828.0,4898.0,4661.0,4869.0,5085.0,5270.0,5140.0,5195.0,5399.0,5600.0,5360.0,5160.0,5099.0,5159.0,5239.0,5150.0,5100.0,5017.0,5130.0,5050.0,4650.0,4650.0,4701.0,4987.0,5061.0,4999.0,5181.0,4920.0,4960.0,5075.0,5100.0,4990.0,4903.0,4860.0,4880.0,4721.0,4758.0
20160103,2826.0,2827.0,2750.0,2782.0,1831891,2796.0,2800.0,2780.0,2921.0,2990.0,2862.0,2841.0,2821.0,2797.0,3017.0,3078.0,3048.0,3111.0,3080.0,3190.0,3307.0,3346.0,3463.0,3635.0,3740.0,3890.0,4020.0,4335.0,4155.0,4300.0,4050.0,3851.0,4119.0,3853.0,3880.0,3760.0,4045.0,4247.0,4230.0,4589.0,4828.0,4898.0,4661.0,4869.0,5085.0,5270.0,5140.0,5195.0,5399.0,5600.0,5360.0,5160.0,5099.0,5159.0,5239.0,5150.0,5100.0,5017.0,5130.0,5050.0,4650.0,4650.0,4701.0,4987.0,5061.0,4999.0,5181.0,4920.0,4960.0,5075.0,5100.0,4990.0,4903.0,4860.0,4880.0,4721.0
20160102,2830.0,2839.0,2760.0,2796.0,2116665,2791.0,2826.0,2800.0,2780.0,2921.0,2990.0,2862.0,2841.0,2821.0,2797.0,3017.0,3078.0,3048.0,3111.0,3080.0,3190.0,3307.0,3346.0,3463.0,3635.0,3740.0,3890.0,4020.0,4335.0,4155.0,4300.0,4050.0,3851.0,4119.0,3853.0,3880.0,3760.0,4045.0,4247.0,4230.0,4589.0,4828.0,4898.0,4661.0,4869.0,5085.0,5270.0,5140.0,5195.0,5399.0,5600.0,5360.0,5160.0,5099.0,5159.0,5239.0,5150.0,5100.0,5017.0,5130.0,5050.0,4650.0,4650.0,4701.0,4987.0,5061.0,4999.0,5181.0,4920.0,4960.0,5075.0,5100.0,4990.0,4903.0,4860.0,4880.0
20151230,2762.0,2849.0,2741.0,2791.0,2601216,2778.0,2830.0,2826.0,2800.0,2780.0,2921.0,2990.0,2862.0,2841.0,2821.0,2797.0,3017.0,3078.0,3048.0,3111.0,3080.0,3190.0,3307.0,3346.0,3463.0,3635.0,3740.0,3890.0,4020.0,4335.0,4155.0,4300.0,4050.0,3851.0,4119.0,3853.0,3880.0,3760.0,4045.0,4247.0,4230.0,4589.0,4828.0,4898.0,4661.0,4869.0,5085.0,5270.0,5140.0,5195.0,5399.0,5600.0,5360.0,5160.0,5099.0,5159.0,5239.0,5150.0,5100.0,5017.0,5130.0,5050.0,4650.0,4650.0,4701.0,4987.0,5061.0,4999.0,5181.0,4920.0,4960.0,5075.0,5100.0,4990.0,4903.0,4860.0
20151228,2762.0,2800.0,2736.0,2778.0,1769841,2790.0,2762.0,2830.0,2826.0,2800.0,2780.0,2921.0,2990.0,2862.0,2841.0,2821.0,2797.0,3017.0,3078.0,3048.0,3111.0,3080.0,3190.0,3307.0,3346.0,3463.0,3635.0,3740.0,3890.0,4020.0,4335.0,4155.0,4300.0,4050.0,3851.0,4119.0,3853.0,3880.0,3760.0,4045.0,4247.0,4230.0,4589.0,4828.0,4898.0,4661.0,4869.0,5085.0,5270.0,5140.0,5195.0,5399.0,5600.0,5360.0,5160.0,5099.0,5159.0,5239.0,5150.0,5100.0,5017.0,5130.0,5050.0,4650.0,4650.0,4701.0,4987.0,5061.0,4999.0,5181.0,4920.0,4960.0,5075.0,5100.0,4990.0,4903.0
20151227,2750.0,2820.0,2731.0,2790.0,2565771,2829.0,2762.0,2762.0,2830.0,2826.0,2800.0,2780.0,2921.0,2990.0,2862.0,2841.0,2821.0,2797.0,3017.0,3078.0,3048.0,3111.0,3080.0,3190.0,3307.0,3346.0,3463.0,3635.0,3740.0,3890.0,4020.0,4335.0,4155.0,4300.0,4050.0,3851.0,4119.0,3853.0,3880.0,3760.0,4045.0,4247.0,4230.0,4589.0,4828.0,4898.0,4661.0,4869.0,5085.0,5270.0,5140.0,5195.0,5399.0,5600.0,5360.0,5160.0,5099.0,5159.0,5239.0,5150.0,5100.0,5017.0,5130.0,5050.0,4650.0,4650.0,4701.0,4987.0,5061.0,4999.0,5181.0,4920.0,4960.0,5075.0,5100.0,4990.0
20151226,2860.0,2880.0,2733.0,2829.0,5515119,2866.0,2750.0,2762.0,2762.0,2830.0,2826.0,2800.0,2780.0,2921.0,2990.0,2862.0,2841.0,2821.0,2797.0,3017.0,3078.0,3048.0,3111.0,3080.0,3190.0,3307.0,3346.0,3463.0,3635.0,3740.0,3890.0,4020.0,4335.0,4155.0,4300.0,4050.0,3851.0,4119.0,3853.0,3880.0,3760.0,4045.0,4247.0,4230.0,4589.0,4828.0,4898.0,4661.0,4869.0,5085.0,5270.0,5140.0,5195.0,5399.0,5600.0,5360.0,5160.0,5099.0,5159.0,5239.0,5150.0,5100.0,5017.0,5130.0,5050.0,4650.0,4650.0,4701.0,4987.0,5061.0,4999.0,5181.0,4920.0,4960.0,5075.0,5100.0
20151223,2821.0,2900.0,2821.0,2866.0,4101167,2836.0,2860.0,2750.0,2762.0,2762.0,2830.0,2826.0,2800.0,2780.0,2921.0,2990.0,2862.0,2841.0,2821.0,2797.0,3017.0,3078.0,3048.0,3111.0,3080.0,3190.0,3307.0,3346.0,3463.0,3635.0,3740.0,3890.0,4020.0,4335.0,4155.0,4300.0,4050.0,3851.0,4119.0,3853.0,3880.0,3760.0,4045.0,4247.0,4230.0,4589.0,4828.0,4898.0,4661.0,4869.0,5085.0,5270.0,5140.0,5195.0,5399.0,5600.0,5360.0,5160.0,5099.0,5159.0,5239.0,5150.0,5100.0,5017.0,5130.0,5050.0,4650.0,4650.0,4701.0,4987.0,5061.0,4999.0,5181.0,4920.0,4960.0,5075.0
20151222,2840.0,2900.0,2752.0,2836.0,2903086,2862.0,2821.0,2860.0,2750.0,2762.0,2762.0,2830.0,2826.0,2800.0,2780.0,2921.0,2990.0,2862.0,2841.0,2821.0,2797.0,3017.0,3078.0,3048.0,3111.0,3080.0,3190.0,3307.0,3346.0,3463.0,3635.0,3740.0,3890.0,4020.0,4335.0,4155.0,4300.0,4050.0,3851.0,4119.0,3853.0,3880.0,3760.0,4045.0,4247.0,4230.0,4589.0,4828.0,4898.0,4661.0,4869.0,5085.0,5270.0,5140.0,5195.0,5399.0,5600.0,5360.0,5160.0,5099.0,5159.0,5239.0,5150.0,5100.0,5017.0,5130.0,5050.0,4650.0,4650.0,4701.0,4987.0,5061.0,4999.0,5181.0,4920.0,4960.0
20151221,2840.0,2934.0,2802.0,2862.0,3220498,2803.0,2840.0,2821.0,2860.0,2750.0,2762.0,2762.0,2830.0,2826.0,2800.0,2780.0,2921.0,2990.0,2862.0,2841.0,2821.0,2797.0,3017.0,3078.0,3048.0,3111.0,3080.0,3190.0,3307.0,3346.0,3463.0,3635.0,3740.0,3890.0,4020.0,4335.0,4155.0,4300.0,4050.0,3851.0,4119.0,3853.0,3880.0,3760.0,4045.0,4247.0,4230.0,4589.0,4828.0,4898.0,4661.0,4869.0,5085.0,5270.0,5140.0,5195.0,5399.0,5600.0,5360.0,5160.0,5099.0,5159.0,5239.0,5150.0,5100.0,5017.0,5130.0,5050.0,4650.0,4650.0,4701.0,4987.0,5061.0,4999.0,5181.0,4920.0
